id,title,slug,cover,summary,mediaHash,live,userId,userName,displayName,avatar,createdAt,appreciationsReceivedTotal,responseCount,subscribed,state,dataHash,sticky
QXJ0aWNsZTozNjc5Mg,科幻、心理諮詢、伍爾夫,科幻-心理諮詢-伍爾夫,https://assets.matters.news/embed/54a183b2-fd0d-4f9c-aa64-69060297436c.jpeg,看到這個“我平常都看什麼書”徵文活動，想分享點內容。下面會推薦最近讀到的一部科幻小說，一本心理咨詢師對行業的反思，還有一套封面很美的伍爾夫作品集。照片是為表誠意拍下的書櫃一角。書單對我來說非常私人化，很難想像直接展示給陌生人。,bafyreiggglya75g4nop5qknrav3rzws6ep7xigekjbvrbtxsmh77rt2xzm,FALSE,VXNlcjozMTI0Mw,baer,認真的熊,https://assets.matters.news/avatar/9c4e27d0-c339-42d7-8bd4-ff535440c4a1.jpeg,2020-04-10T15:32:34Z,1,0,FALSE,active,QmZLD2yuAd2DhzgRWbN7kbmNZV5sRkcvTQeopTXB87q722,FALSE
QXJ0aWNsZTozNjc5MQ,「让子弹飞」它个十年： 距离《让子弹飞》上映已经 10 年了，十年后再看你如何评价这部电影？,让子弹飞-它个十年-距离-让子弹飞-上映已经-10-年了-十年后再看你如何评价这部电影,https://assets.matters.news/embed/b9e111f7-220f-4842-a72d-ae09bc938a7c.jpeg,「让子弹飞」它个十年 《让子弹飞》距离《让子弹飞》上映已经 10 年了，十年后再看你如何评价这部电影？作者 / 包茅子 子弹飞了十年。狂欢也持续了十年。在这十年以来，中国电影的票房记录还在不断被刷新，只是《战狼二》也好...,bafyreiavetbaf6ivadp35nusq6xxzqjgjlbwpddncp6gbiqzo2pxa4xoni,FALSE,VXNlcjozNTA4MQ,Luterngum,極權時代,https://assets.matters.news/avatar/ff27912d-c094-496e-902f-5e6940794fda.jpeg,2020-04-10T15:31:44Z,0,0,FALSE,active,QmV5njefEKx91pDY5bDQev6id3NcVxLc8bcnCHSYqEXCr8,FALSE
QXJ0aWNsZTozNjc5MA,在海外，相同的疫情焦虑经历了两遍,在海外-相同的疫情焦虑经历了两遍,https://assets.matters.news/embed/bc60a2c5-1f90-4bbf-9226-da80a239150a.jpeg,今天出门去采购接下来十天的粮食，天气有些恶趣味的晴朗，前几个月倒是天天刮风下雨，如今蓝天白云惹弄谁的心。离家边最近的大超市还有一百多米远时，就看到影影绰绰的长队，心吧唧一凉，眼前顿现大批民众因粮食短缺而被饿得面黄肌瘦的人间惨况。,bafyreicwp62kajbrxa3fzgmts4necv36rvllcasrdav7ikfzbvcsdo26e4,FALSE,VXNlcjoyMzgwMA,aryadai,aryadai,https://assets.matters.news/avatar/48a5c4d3-8741-4166-984b-0cdf4aa111f3.jpeg,2020-04-10T15:25:19Z,0,0,FALSE,active,QmRB8Du26ytYwc95oDrpEEPNdrUqcXR3oK2amf7CjjNqLZ,FALSE
QXJ0aWNsZTozNjc5Mw,349 生命教会我们的，是让自己成为答案 | 专访托马斯·希伯尔,349-生命教会我们的-是让自己成为答案-专访托马斯-希伯尔,https://assets.matters.news/embed/e48ea9b9-4220-4dc3-81b1-f01279637082.jpeg,野兽按：托马斯·希伯尔是胡因梦老师多年前向我们推荐的一个整合学大腕，2018年他终于应约来到中国，并且在北京师范大学做了一场公开演讲。关于演讲的情况可以看张涵予美眉的专访文章。昨天和吴迪美眉要到了王瑞翻译，她审校的托马斯...,bafyreifu43rgmmrgziqdrdqwi6x3vihbhoo74d34iz24lpridxohgrzdey,FALSE,VXNlcjoyNjY0Ng,philosophia1979,野兽爱智慧,https://assets.matters.news/avatar/4fae418a-3782-418c-b124-e000ab94f7d3.jpeg,2020-04-10T15:49:03Z,0,0,FALSE,active,QmbmNvsbLqaGZMn2qY7cFSaiUAc3tzwR75BZBa6GHknamk,FALSE
QXJ0aWNsZTozNjc5NA,[转贴] 民族主义手记,转贴-民族主义手记,NA,转贴自S1论坛的chenpony大大的翻译，这篇文章对我很有启发，我也转发过来给大家看看。原帖地址：https://bbs.saraba1st.com/2b/thread-1923081-1-1.html George Orwell 乔治·奥威尔 Notes on Nationa...,bafyreiel6mevrxbnx627oy22sz4vaf7alroziqwacocwfp2fcutepmxk6u,FALSE,VXNlcjozNTE3Mw,vimisthebest,VimIsTheBestEditor,https://assets.matters.news/avatar/908efff1-5ecb-4ebf-b0ad-91c39dad7520.jpeg,2020-04-10T15:56:44Z,0,0,FALSE,active,QmTLYm48ULvJHysbqAfWj5zrt1kNtCQ1Jtqxbjhud6nvtZ,FALSE
QXJ0aWNsZTozNjc5NQ,意識 、 情緒 、愛  (讀Sunline文章有感),意識-情緒-愛-讀sunline文章有感,https://assets.matters.news/embed/2ed92c0a-18a3-4bc1-8fd8-e20e9f63d685.png,看完了﻿@Sunline﻿ 的 如果能夠選擇死去的那一日！有些感想，來分享一下。Sunline 的文章是感性的，觸動了大家的心。我想來分析研究一下背後的機制，什麼機制？心理機制。,bafyreiccivb2hidlediwb6wprynge2s2teibqppacc4lcgcz4l3evx5pqe,FALSE,VXNlcjoyMTkyNw,albertp,存乎一心,https://assets.matters.news/avatar/3fbd6c22-3d35-425a-989c-2723160b1cca.gif,2020-04-10T16:06:38Z,0,0,FALSE,active,QmNw7RyCan49Z9CUo4jo5FjRmpduDwPtfGEQvkS9dokrs1,FALSE
QXJ0aWNsZTozNjc5Ng,350 Jordan Peterson：带你厘清混乱的十二条人生法则 | 【野兽电台】,350-jordan-peterson-带你厘清混乱的十二条人生法则-野兽电台,https://assets.matters.news/embed/a4bbbb30-5773-4926-8a57-0977c8933504.jpeg,野兽按：昨天突然想到乔丹·彼得森，于是昨晚就约了吴迪和杨光加一场野兽电台，计划在4月11日周六晚上十点到十二点，做一场直播，野兽电台第七期：乔丹·彼得森的十二条心灵法则。正好之前在心灵自由和陈寿文微信公号上推送过多篇关于Jordan Peterson的文章。,bafyreicavekyycmky6uaabqkgvxbjfcz2ayuqj6b4cfc7fzqaqpcn2cuba,FALSE,VXNlcjoyNjY0Ng,philosophia1979,野兽爱智慧,https://assets.matters.news/avatar/4fae418a-3782-418c-b124-e000ab94f7d3.jpeg,2020-04-10T16:18:33Z,0,0,FALSE,active,Qma5XHN6rGB2fEGgbb6ateujhT5GfhgboHQGvjuk2mqPz4,FALSE
QXJ0aWNsZTozNjc5Nw,[转载]我担心涉嫌性侵养女的鲍某明事件，比我们想象的更可怕,转载-我担心涉嫌性侵养女的鲍某明事件-比我们想象的更可怕,https://assets.matters.news/embed/6a6d6d3f-e14b-485f-8369-1b0d261dced3.png,原文链接：https://mp.weixin.qq.com/s/Jjy1UVa1AZjdbWSegXfACg?昨天，相信很多小伙伴都跟我一样，被一则令人出离愤怒的新闻刷屏了。某上市公司高管性侵未成年“养女”四年，导致女孩精神崩溃，多次自杀。,bafyreihykuwrmovbeg3ebkjewekoan3gumnfr3deyqhoy6sum2rf4cxfqe,FALSE,VXNlcjoxOTE5OA,faraway,北方,https://assets.matters.news/avatar/3a5a0042-4a1b-4ec3-befe-a05aa9ae0bd8.jpeg,2020-04-10T16:26:37Z,0,0,FALSE,active,QmRJkqzgJjG41h2XcAVgftrEbxm3hnfQ1fKE4oYBpg4aot,FALSE
QXJ0aWNsZTozNjc5OQ,[转载]疫情狮城故事：从7旬老人的自我“软禁” 看作为一名社会人该有的责任,转载-疫情狮城故事-从7旬老人的自我-软禁-看作为一名社会人该有的责任,https://assets.matters.news/embed/de24542a-e9ef-4e55-be14-acc408fe5266.jpeg,原文链接：https://mp.weixin.qq.com/s/KvDIeTjFFE0aOdLh1LWn7Q 给孩子的外公订了郑州——新加坡的往返机票，2020年1月10日—3月8日，周边的印尼和泰国外公都去过了，计划着这次过年带他去马来西亚或者坐坐邮轮。,bafyreierd5f6fibfm2h2drye3zcp7ok2feezblyqgen3elipzbtrymntam,FALSE,VXNlcjoxOTE5OA,faraway,北方,https://assets.matters.news/avatar/3a5a0042-4a1b-4ec3-befe-a05aa9ae0bd8.jpeg,2020-04-10T16:39:55Z,0,0,FALSE,active,QmRfVGDvxJVPYjGptBjYzKg9tf55WEseifMSRbPvh2gKXJ,FALSE
QXJ0aWNsZTozNjc5OA,【社区活动】去年下半年开始读的一些书,社区活动-去年下半年开始读的一些书,https://assets.matters.news/embed/8ba2b77e-0b3f-48bb-b6ad-6e6a88b04a65.jpeg,新人参加社区活动介绍一下从去年下半年到现在读的一些书。工具书类的就不说了，说说比较有意思的。实体书：第一本是《Typeset in the Future: Typography and Design in Science Fiction Movies》。,bafyreifdzfu2inloearos32x737uxjdocavdvpmlf6c43ncncn654tnlti,FALSE,VXNlcjoxNDQxNg,Poppel,PoppelYang,https://assets.matters.news/avatar/e9daf531-3450-4915-a634-b93d934040c6.jpeg,2020-04-10T16:35:33Z,0,0,FALSE,active,QmYSWeM1GDvAdPPBNZp9xJ2H7Ds3Gn7V6FBJ863w8ujtkc,FALSE
QXJ0aWNsZTozNjgwMA,超越形式的強,超越形式的強,https://assets.matters.news/embed/425ebb1a-5568-4f38-8d26-ef3e22baeda4.jpeg,先前文章中提過西洋棋大師 Josh Waitzkin 的學習套路。我寫下：「從 Josh 的描述中，我們可以看見一件事，他會在學習過程中聽出每一個西洋棋基本原則的『弦外之音』。,bafyreibjfl2xgz3tb625c4vjj34mr3m6oudnn46btujp6c433ylmrck64e,FALSE,VXNlcjozMjU5MA,kychen,陳坤裕,https://assets.matters.news/avatar/4774279d-4188-4292-a57d-7170e756d7d9.jpeg,2020-04-10T16:46:28Z,0,0,FALSE,active,QmUcnVwHfBTPX2q1xaCt3CNSk8rcoBcSnD4SUvq2gCARnF,FALSE
QXJ0aWNsZTozNjgwMw,"2019,20写给五小战，至19-8月15",2019-20写给五小战-至19-8月15,NA,圣经，马太福音，第27章节选：  20 祭司长和长老，挑唆众人，求释放巴拉巴，除灭耶稣。21 巡抚对众人说，这两个人，你们要我释放哪一个给你们呢？他们说，巴拉巴。22 彼拉多说，这样，那称为基督的耶稣，我怎么办他呢？他们都说，把他钉十字架。,bafyreia6ycczukeruvzkgcz2conxgsf4szjliuavawbujzx43okn4vlify,FALSE,VXNlcjozNDM4OQ,FOOL,FOOL,https://assets.matters.news/avatar/67a01706-34f0-4036-9976-b802f8b0d60d.jpeg,2020-04-10T17:11:52Z,0,0,FALSE,active,QmYrpfB1qBpEGPQzLFdg36ivRnZfmJyTtS53C54pjz2h29,FALSE
QXJ0aWNsZTozNjgwMg,我想擁有進入受害者思想的能力,我想擁有進入受害者思想的能力,https://assets.matters.news/embed/612e0bc5-ea77-403f-a89f-c9aab1986ba9.jpeg,Photo credit：Gigi @ling_gigi (Unsplash)香港每年平均有三、四千宗失蹤人口的舉報，當中大約有80％的人最後會被尋回，但剩餘的幾百人就真真正正的憑空消失，從此人間蒸發。,bafyreihhzsytmhekyosurj6ih2jlfor5j3pvvuhexqgbln36cfqcm5tjga,FALSE,VXNlcjoyOTc3Mw,olivemudhk,橄欖泥,https://assets.matters.news/avatar/41130c0e-ca67-4648-bc8f-98bc89db60e4.jpeg,2020-04-10T17:10:22Z,0,0,FALSE,active,Qmeo1q6NLUbf55V1oirPtsu7i1pq3Qfbv5PB8ezqS1EHn2,FALSE
QXJ0aWNsZTozNjgwMQ,随笔，兰花,随笔-兰花,https://assets.matters.news/embed/d4b7eace-c673-4cd0-a687-c3ce66ee334b.jpeg,六七年前，路上搞绿化，种了些花草树木。兰花长势最好，遂偷挖了几株栽到了家中两株月季花的脚下。几年来，这些兰花只是疯长叶子，花却没看到过。今早起来，偶然瞧见，竟结了花苞，心中欣喜，做此纪录。,bafyreiaiiewed3ykijhs6tfybfa4jvfi5uzod44q3kq6adw573ccz57v5u,FALSE,VXNlcjoyMjQ1,lissblisslx,凜夏,https://assets.matters.news/avatar/ed38ca8a-cdbb-4181-a575-ded44f090e53/436082142bf8ddf1dfc7873cd30c06aa4ca6f05e1f37f13e1eaaa9687c6b5579.jpeg,2020-04-10T17:07:55Z,0,0,FALSE,active,QmWuvTwhD66kMDvU1v96KiNXDh2ACooNQKYZ3NXjVkw5BC,FALSE
QXJ0aWNsZTozNjgwNA,一天天,一天天,NA,應聘工作的時候，龍並沒想到這個小島會是如此與世隔絕。當年大陸流行探險，許多年輕的男人女人，辭家遠行，要用生命寫下榮譽，多半都在中途瑟瑟發抖死去。不過這是公認的最壯麗的故事模板，龍一直緊跟潮流，非常樂意到這荒僻小島，扮演一位阻止英雄奪得寶藏的壞蛋。,bafyreiai5al3evdpqddjrbec43sareedvegeezpkugw4cdoom2mvqetc7i,FALSE,VXNlcjoxMzI1MQ,poplartree,木客,https://assets.matters.news/avatar/65e5f02d-d5b3-410a-9284-f53c1789f41e.jpeg,2020-04-10T17:13:45Z,0,0,FALSE,active,QmNtis93gfG886aCwqCTsEanR4VG9tDRsjBqfX4zGFB3ST,FALSE
QXJ0aWNsZTozNjgwNQ,351 完美主义是邪恶的，你是凡人，不要把自己当神|野兽荐读,351-完美主义是邪恶的-你是凡人-不要把自己当神-野兽荐读,https://assets.matters.news/embed/5c367784-9d85-4518-8c98-90cf50fcf161.jpeg,野兽按：吴迪是我多年的好友，记得是2008年，她还在美国读法律博士的时候，通过豆瓣认识了我，因为都喜欢肯恩·威尔伯的著作而相谈甚欢。后来她回国后，也在北京待着，所以来往的机会就更多了。,bafyreifg33243b4h2jfpc6mkmgrdkjguoe22fef6olsefzysr3jkvmxl44,FALSE,VXNlcjoyNjY0Ng,philosophia1979,野兽爱智慧,https://assets.matters.news/avatar/4fae418a-3782-418c-b124-e000ab94f7d3.jpeg,2020-04-10T17:36:41Z,0,0,FALSE,active,QmdZ1ijyJHht5hyv65qRo1ughzJXawU9Md4gBj1UAJcszn,FALSE
QXJ0aWNsZTozNjgwNg,【我的夢想進度條】距離做壹輩子記者的初衷，越來越遠，也越來越難,我的夢想進度條-距離做壹輩子記者的初衷-越來越遠-也越來越難,https://assets.matters.news/embed/5ef2e37a-c3dc-473c-b9a3-e618499f6a0c.jpeg,2019年12月摄于伊斯坦布尔选择这个行业最早，仅仅是源于这么一段话： “如果说大多数人是活一辈子，那记者至少是活两辈子，优秀的记者可能活三、四辈子。“ 单纯是想着多活些时日，多见些世面。,bafyreibubimu775yqvf5nk3bqklg4ru2o2jgqjwhqwwaptblaj2dmgihbq,FALSE,VXNlcjozMTY2Mg,Snow0214,我的名字叫红,https://assets.matters.news/avatar/a6a6525a-0f13-469e-81f0-14384f8eae3e.jpeg,2020-04-10T17:46:07Z,0,0,FALSE,active,QmeB5FNsnyPyUJgSmPg4XCjUiHb1Ab7LucGr1AUNpeeUrh,FALSE
QXJ0aWNsZTozNjgwOQ,隨心寫。新開始,隨心寫-新開始,NA,因武漢肺炎在港擴散，自二月開始，多了時間在家。有一天，我從書櫃拿起中學時期的日記，嘗試尋覓SARS時的回憶，但找不到，回想起當時開了奇摩（即台灣雅虎）的帳戶，製作過一個網頁，紀錄自己的日常生活，寫日記的習慣是從那時候開始的。現在，十七年後的我再次面對疫情，不知從哪裏來的衝勁，想重拾寫文章（其實只想廢噏幾句）的習慣。,bafyreiaipjdqjkkr4j4q6co255vzimvrofcy42pzi73fez5op6xzvu67hq,FALSE,VXNlcjozNTE4MA,kitty_oiling,KITTY,https://assets.matters.news/avatar/bc692636-7422-4330-84d8-49b12d146c96.jpeg,2020-04-10T18:08:22Z,0,0,FALSE,active,Qmc5iA9QhZeNNUzNXH7twAe3NT3nc9LZjVvcrFbTVPK3mw,FALSE
QXJ0aWNsZTozNjgwOA,"2019,20写给五小战，2019-0815至1001",2019-20写给五小战-2019-0815至1001,NA,8月15日机场得到法庭批复的禁止令， 接机的香港人和抗议者离开机场。香港政府公开计划向市民发放190亿港币现金资助， 等值24.2亿美金， 对平息抗议几乎没有起到作用， 几乎无声无息的变成香港人对港府的金钱的蔑视。在美国，川普通俄门的调查还没有结束， 当川普反复强调他要让美国再...,bafyreifxy7gpj5dpjcy6rsccib2vhtsalv4hpn55c7xuyf7xljfxhyq2zi,FALSE,VXNlcjozNDM4OQ,FOOL,FOOL,https://assets.matters.news/avatar/67a01706-34f0-4036-9976-b802f8b0d60d.jpeg,2020-04-10T18:07:51Z,0,0,FALSE,active,QmUePXwj3oemF1kNi18ZXVY5K5yuAfHWmALFAhcVTFTpT1,FALSE
QXJ0aWNsZTozNjgwNw,高校到底该怎么开学,高校到底该怎么开学,https://assets.matters.news/embed/857e88ed-f3b3-4eca-b16e-0bde03cd274c.png,前言：我还蛮担心自己文笔不好，阐述不到位的。希望大家多多包涵，想知道大家的看法及听取大家的建议。江苏高校开学在即，开学须知引发了广大大学生的强烈不满，普遍认为学校为了政绩丝毫不考虑学生的感受，现在学校也没有回应同学们的质疑。,bafyreih6rkli5gwrqevsjjzujg5iktm52g7v4rku33eiik5md6pfiy6zny,FALSE,VXNlcjoyMzM4NA,GretchenLin,一只小地瓜,https://assets.matters.news/avatar/202163bf-d1d6-41da-b8b6-6b8e25dce02e.jpeg,2020-04-10T18:03:34Z,0,0,FALSE,active,QmYsyaMjwoeBfuzpmG4gNHs7kWtGbbxk5h5jrCapoMMLeG,FALSE
QXJ0aWNsZTozNjgxMA,拒絕被控制，也拒絕承襲,拒絕被控制-也拒絕承襲,https://assets.matters.news/embed/64092b51-46b1-47e1-b128-4c4b3fc2fdc2.jpeg,我超級喜歡一部新加坡電影《小孩不笨》。第一次看是在大學時期，受到片中多國文化融合的實景深深吸引，尤其華語、閩南語、英語交錯所呈現的搞笑對話，生動描述新加坡政府的教育政策如何影響每個人的生活。,bafyreibv46zuzygaxg6k4i7yze55c5o5yw4ttvhnmxpmt4x4jytne65byq,FALSE,VXNlcjozMDAyNA,charming,charming,https://assets.matters.news/avatar/d4fff928-e0e7-4639-8b81-4e56405be2be.jpeg,2020-04-10T18:21:03Z,0,0,FALSE,active,QmP7kR9yhKBRMqEDcCTU1BC222ut3Z6frSzFBMvn4KwXRn,FALSE
QXJ0aWNsZTozNjgxMQ,開箱文，美姬肽使用分享,開箱文-美姬肽使用分享,https://assets.matters.news/embed/20112e85-242b-47ad-985b-404636c2ebb1.jpeg,開箱文，美姬肽使用分享 今天要跟大家分享的是東森昇衡肽系列的美姬肽，它是由生物科技研發的短胜肽鏈，適合人體食用吸收，而美姬肽是加入了鈣，幫助女性養顏美容、補充流失的鈣質。美姬肽外包裝美姬肽外包裝，外面的包裝就是這樣的盒子。,bafyreibg3tdannacjjsr6nsyqf2xtjjxjyw2fmajim6v36yzx34rwgcvku,FALSE,VXNlcjoyMjIxMw,mikejohn,姜廣利,https://assets.matters.news/avatar/6eef1d92-ef24-46ae-bf3d-79fdbf7bff45.jpeg,2020-04-10T18:49:15Z,0,0,FALSE,active,QmNsCrKnSB8jTqi2RcsyADFfsk3qxj6Z9MtBNXhbXNhspi,FALSE
QXJ0aWNsZTozNjgxMw,情报部门早已预测到COVID-19爆发,情报部门早已预测到covid-19爆发,NA,接下来会面临什么危机  作者：保罗·米勒 （Paul Miller）（美国乔治敦大学国际事务实务教授、大西洋委员会 下属斯考特罗夫特战略与安全中心资深非常驻成员） 译者：朱之瑜@matters 发表时间：2020.3.26. 原文链接：https://thedispatch.co...,bafyreids5s4yntaasu5ie2haweq2xl67fjtpv3qj24iimn3i5jdcrjwcae,FALSE,VXNlcjoxMzM3Mg,Mara,朱之瑜,https://assets.matters.news/avatar/3be270fa-a225-44ce-a98c-256259d32400.jpeg,2020-04-10T19:02:10Z,0,0,FALSE,active,Qmcv6moRi7vSrsN4PCpSJxCXiPNTKSMSE6tzpcen7ZEgZ9,FALSE
QXJ0aWNsZTozNjgxMg,星球、宇宙、上帝之猜想,星球-宇宙-上帝之猜想,NA,一、宇宙是什么？宇宙应该是一个生命体，在浩瀚的太空中，有着无数个像宇宙这样的生命体，宇宙之外还有宇宙，这正是人们常说的山外有山，天外有天。宇宙是有感知的，宇宙与宇宙之间也有竞争，也有联合，它们在一个更大的空间展现它们为生死存亡而进行的无尽无穷的斗争。,bafyreigh64hfvibnfdeihinanbz4vvk2b23l5nc7mj4gd5wfsao5gcc55q,FALSE,VXNlcjozMjU3Ng,QiuQQ,QiuQQ,https://assets.matters.news/avatar/9fcf677b-55ff-4ec7-9185-74714b3f3da1.jpeg,2020-04-10T18:59:45Z,0,0,FALSE,active,QmRd8HkLegY8BnWkHhe5qHfuisMTXEU6p8UzikozCDV5mG,FALSE
QXJ0aWNsZTozNjgxNg,大开眼戒其实是一部现实主义作品,大开眼戒其实是一部现实主义作品,https://assets.matters.news/embed/e275f7ad-fc7a-4813-8d81-f9621b503fd5.jpeg,图片来自豆瓣 最近Netflix上架了一部库布里克生前最后一部作品《大开眼戒》，时长感人版本159分钟。大概半年前我跟朋友讨到了云盘资源，花了一两天才把电影看完。第一次主要是猎奇的心态，看的不太明白。,bafyreiaido6vsgrvmk723lqtbbdt7lqmtoihaefdoau3kwhvcfantemrj4,FALSE,VXNlcjoyNzk2NQ,Yanranli,Yanran,https://assets.matters.news/avatar/4248ef5f-cbdd-4de0-813b-ed246ee28758.jpeg,2020-04-10T19:09:34Z,0,0,FALSE,active,QmQpPEPje3h5RBtwi5kru5xHFq3Ra79egfBrnscXfeqToY,FALSE
QXJ0aWNsZTozNjgxNQ,"2019,20写给五小战，2019-1003至1231",2019-20写给五小战-2019-1003至1231,NA,10月3日，香港政府推动禁止蒙面法，这个动作清楚的显示港府的计划， 在消除大规模抗议的机会后加速消灭勇武派。在警察可以蒙面、掩藏身份标识的同时， 去除抗议者蒙面的机会。显然林郑从北京回来后手腕变硬了。10月4日，林郑引用紧急法通过了禁止蒙面法，当晚2400将生效。,bafyreihy3n7s23hdwlhlhtdq44eowkjy6z7hwm4pluhy4kdazt3ugkmka4,FALSE,VXNlcjozNDM4OQ,FOOL,FOOL,https://assets.matters.news/avatar/67a01706-34f0-4036-9976-b802f8b0d60d.jpeg,2020-04-10T19:08:24Z,0,0,FALSE,active,QmeTbmNeHtAgijecwActbCFa66afk6bLVMzq1fbR6ShZqx,FALSE
QXJ0aWNsZTozNjgxNA,改了我的编辑资料,改了我的编辑资料,https://assets.matters.news/embed/89d9ec8d-78f5-404e-8e98-f272077e2715.jpeg,小女的臣很多Matties 在Matters上阅读和发表文章，应该是希望有人听到自己的声音，希望有人认同自己的观点，希望学些新东西新事物，希望大家赏识自己的文笔，希望练好自己的写作...当然很多的我们看到好的文章喜欢拍下手，再给大家一个好评论。,bafyreih3b4jzrpfpavimiixh4c3xendlifbyk74s6vxn6w72t4xcnxevqq,FALSE,VXNlcjoyNDE5OA,Maymay,Reader12,https://assets.matters.news/avatar/cf318828-8a28-49fa-8bb5-48d54a033ae5.jpeg,2020-04-10T19:07:35Z,5,0,FALSE,active,QmXvJLq7BUJfXTKenBmWdY2iohYiPWeWtTF8te4eChYi7r,FALSE
QXJ0aWNsZTozNjgxOA,【好書推薦】打造富腦袋！從零累積被動收入！,好書推薦-打造富腦袋-從零累積被動收入,https://assets.matters.news/embed/f95f893f-2452-486f-8eec-2b771cf77905.png,嗨！歡迎光臨，我是N。在2019的年末，我踏入投資理財的世界，是個超級新手，開始慢慢摸索，努力學習新知識以及糾正（？）自己的觀點，很多人（包括我）都認為投資理財好難喔，根本不知道從哪裡開始，也不知道哪種投資項目適合自己，...,bafyreiegpbo6kyvi5i4rixrfulbe2pwpjddlipk32v4kome5sakm6bqale,FALSE,VXNlcjozNTE4Ng,Nollien,Nollien,https://assets.matters.news/avatar/29cbdd87-ceb0-44dd-abc7-6768afefb0ba.png,2020-04-10T19:23:05Z,0,0,FALSE,active,QmaBgouEiRstZFTEBib9RMVQwZqK1o8sPsEaVk9zhnqn9i,FALSE
QXJ0aWNsZTozNjgxNw,構成我的五本書,構成我的五本書,https://assets.matters.news/embed/71d35d32-8f5b-4d56-981a-e0f80c812a76.jpeg,看到許多人在玩「構成我的五套漫畫」，卻赫然發現自己跟不了風⋯⋯（汗）。或許是家庭環境的關係，漫畫幾乎被當作家中的違禁品，因此很難有系統的認識太多漫畫作品。反倒是因為出生在電視兒童的時代，影響自己最多的是電視卡通與動畫。,bafyreif2b3znuogijf5z3uzyb7vhpyqrztfxiyquh4i2nxkzr6ll5hdb3a,FALSE,VXNlcjozMjI4Ng,Morphy,編輯的事說來話長,https://assets.matters.news/avatar/ad9e7a14-c725-462a-ad5b-b2542a43a089.png,2020-04-10T19:15:18Z,0,0,FALSE,active,QmYMXnZj32ctc2YEUHuWxE84ULHKJNa57qt7qhPf1hktFA,FALSE
QXJ0aWNsZTozNjgyNA,星球、宇宙、上帝之猜想,星球-宇宙-上帝之猜想,NA,二、星球是什么？星球应该是宇宙这种生命体的细胞和器官。人们肉眼所见到的星系，犹如人体的五脏六腑；而天空中无数个星星，犹如人身上的无数细胞。宇宙是有生命的，星球也是有生命的，星球同样有孕育和死亡，星球同样有竞争，只是星球生存的时间太长，而我们生存的时间太短，我们无法目睹她们竞争的全过程。,bafyreicplv6wm3n73h75lf3ma4ihkb7xvtc6pqqo5tubhkg5v3gg4uqahu,FALSE,VXNlcjozMjU3Ng,QiuQQ,QiuQQ,https://assets.matters.news/avatar/9fcf677b-55ff-4ec7-9185-74714b3f3da1.jpeg,2020-04-10T19:33:07Z,0,0,FALSE,active,Qmc38Z8aNq917vPKuy9LgWWUf9oMwA87KWdicQtN9EYQcp,FALSE
QXJ0aWNsZTozNjgyMw,「探店」悦诗风吟,探店-悦诗风吟,https://assets.matters.news/embed/b1abc336-5ef7-4118-8f95-197e53dac5b8.jpeg,今天将为大家推荐一家超级甜蜜的甜品店，它位于成都太古里，是悦诗风吟的甜品店，化妆品公司把甜品做得那么好吃，简直不务正业！最初我听说开了家悦诗风吟的甜品店，是感到非常震惊的，甚至会想老板会不会把洗面奶抹在甜品上。,bafyreigi2izt2zkdoz3dhfoua2qztvxye7ocubuhxgetdkk3cdkexh23j4,FALSE,VXNlcjoyMDA3Nw,mrspointm,mrspointm,https://assets.matters.news/avatar/002ee428-5e0b-4d83-b606-ff5eaea6a8bf.jpeg,2020-04-10T19:32:28Z,0,0,FALSE,active,Qmd3SBPXTuWWLiBHjZ8hnmBJhb6hEEpQmqrZHgnKxa8gcY,FALSE
QXJ0aWNsZTozNjgyMg,我做過的特殊的夢 – 遺言,我做過的特殊的夢-遺言,https://assets.matters.news/embed/15ea14d8-122f-4389-a189-8f6c4906a84b.jpeg,Image by RENE RAUSCHENBERGER from Pixabay 常聽說，親人過世後，經常在夢中能重遇。我卻等了很久也沒有這種體驗。我和父親並不是非常親近的那種關係，可能是男性大多不談感受？,bafyreihcemfzzsctaedxj37nj3625qbxjf5prxps3gmw5c6fs4yeonbwmq,FALSE,VXNlcjo1NjYw,jonathanwong,約拿單,https://assets.matters.news/avatar/9920f77d-53f6-43e2-8348-8762bb2a9890.jpeg,2020-04-10T19:32:27Z,0,0,FALSE,active,QmfXAzUsNPeAtXrYeHpv8x1Lhgfn9Q8AvziTsC4Vk4D5q6,FALSE
QXJ0aWNsZTozNjgyMQ,毛泽东体系的崩溃,毛泽东体系的崩溃,https://assets.matters.news/embed/01049f1f-6892-401d-b5a6-0cfb81a29fc9.jpeg,一，老问题的新办法大明是如何灭亡的？其实很简单，简单的让你吃惊。首先是土地兼并，所谓土地兼并，就是大量中小农民的土地被大地主收购，然后这些人只能沦为地主的佃农。当然地主不需要那么多的佃农——这其实就是今天工厂的道理，工人...,bafyreieoq5d6x6porszyfeknpufzc4xa6wrwh3yo7pqqxs7fepw6dw2tvy,FALSE,VXNlcjoyNjcxMQ,JosefLi2,超级宇宙大和谐,https://assets.matters.news/avatar/e245ed4a-2388-4262-a201-39382efcb51e.jpeg,2020-04-10T19:32:11Z,0,0,FALSE,active,QmZyRqiC2nUdAVzgGQvSuHbeuS7HH8zpyPdw9LwfTXZuwv,FALSE
